,loss,lr,t
0,1.2389490604400635,0.0002,600.9790625
1,1.1408755779266357,0.0002,600.7486875
2,1.1309528350830078,0.0002,602.6894375
3,1.1251798868179321,0.0002,602.2261875
4,1.1216647624969482,0.0002,601.96975
5,1.1190595626831055,0.0002,602.7263125
6,1.1171680688858032,0.0002,603.60775
7,1.115744709968567,0.0002,602.1739375
8,1.1144529581069946,0.0002,601.3275625
9,1.1135871410369873,0.0002,601.3356875
10,1.1126904487609863,0.0002,602.1285
11,1.1117284297943115,0.0002,602.148625
12,1.1109187602996826,0.0002,601.6833125
13,1.1103557348251343,0.0002,601.1041875
14,1.1096857786178589,0.0002,600.7390625
15,1.1090425252914429,0.0002,600.8939375
16,1.1087137460708618,0.0002,601.160875
17,1.1080870628356934,0.0002,601.9160625
18,1.107670545578003,0.0002,601.8223125
19,1.1071770191192627,0.0002,602.0648125
20,1.106905221939087,0.0002,601.3791875
21,1.106360673904419,0.0002,602.33125
22,1.1060441732406616,0.0002,601.7101875
23,1.1055179834365845,0.0002,602.1918125
24,1.1051442623138428,0.0002,601.683125
25,1.105088233947754,0.0002,601.9520625
26,1.1046829223632812,0.0002,601.928875
27,1.1044325828552246,0.0002,601.656125
28,1.104164719581604,0.0002,601.580375
29,1.1038312911987305,0.0002,601.478125
30,1.1037306785583496,0.0002,601.946125
31,1.1033670902252197,0.0002,600.306125
32,1.1031752824783325,0.0002,607.6884375
33,1.1029305458068848,0.0002,606.393875
34,1.1027194261550903,0.0002,606.6335
35,1.102543830871582,0.0002,606.8810625
36,1.1024576425552368,0.0002,607.725125
37,1.1022192239761353,0.0002,606.739625
38,1.1019532680511475,0.0002,606.9685
39,1.101806879043579,0.0002,606.7821875
40,1.1016242504119873,0.0002,605.86825
41,1.1015421152114868,0.0002,605.68575
42,1.1013827323913574,0.0002,605.6744375
43,1.1011996269226074,0.0002,606.275625
44,1.101148247718811,0.0002,606.5404375
45,1.100997805595398,0.0002,606.5405
46,1.1009256839752197,0.0002,607.3339375
47,1.1006112098693848,0.0002,607.981
48,1.1006503105163574,0.0002,606.779125
49,1.1005222797393799,0.0002,606.9681875
50,1.1003780364990234,0.0002,605.6035625
51,1.1001899242401123,0.0002,606.0794375
52,1.1002182960510254,0.0002,605.9125625
53,1.1000086069107056,0.0002,607.3084375
54,1.0999497175216675,0.0002,605.7315
55,1.0997388362884521,0.0002,606.8708125
56,1.0995783805847168,0.0002,606.564
57,1.099483847618103,0.0002,606.40475
58,1.0994902849197388,0.0002,607.8396875
59,1.0992684364318848,0.0002,607.387625
60,1.0991580486297607,0.0002,606.6111875
61,1.0991640090942383,0.0002,606.75075
62,1.099064826965332,0.0002,606.6458125
63,1.0990562438964844,0.0002,606.7799375
64,1.0989259481430054,0.0002,606.6796875
65,1.0988792181015015,0.0002,607.3661875
66,1.098671317100525,0.0002,606.59525
67,1.098792314529419,0.0002,606.6715625
68,1.0985949039459229,0.0002,606.300125
69,1.098532795906067,0.0002,606.32575
70,1.0985373258590698,0.0002,606.4855625
71,1.0984607934951782,0.0002,608.0955625
72,1.0983715057373047,0.0002,607.5285
73,1.098231315612793,0.0002,606.706
74,1.0982129573822021,0.0002,607.5540625
75,1.098078727722168,0.0002,607.1170625
76,1.0981175899505615,0.0002,606.37975
77,1.0979769229888916,0.0002,606.222875
78,1.0978922843933105,0.0002,606.6651875
79,1.0977989435195923,0.0002,606.370625
80,1.0979191064834595,0.0002,606.0135625
81,1.0977275371551514,0.0002,606.63475
82,1.097794771194458,0.0002,606.2329375
83,1.0976605415344238,0.0002,606.220375
84,1.097514271736145,0.0002,606.05025
85,1.0976805686950684,0.0002,607.1151875
86,1.0975275039672852,0.0002,606.8291875
87,1.0974700450897217,0.0002,607.300375
88,1.0974364280700684,0.0002,606.3010625
89,1.0972802639007568,0.0002,606.2065625
90,1.0972659587860107,0.0002,605.9955625
91,1.0973248481750488,0.0002,609.66625
92,1.0971391201019287,0.0002,606.4093125
93,1.097245693206787,0.0002,605.831625
94,1.0970748662948608,0.0002,606.09775
95,1.097125768661499,0.0002,608.790875
96,1.0969772338867188,0.0002,607.0585625
97,1.0970113277435303,0.0002,607.64625
98,1.0969629287719727,0.0002,607.802375
99,1.0969115495681763,0.0002,608.9355625
100,1.0969040393829346,0.0002,608.945625
101,1.096807599067688,0.0002,608.8841875
102,1.0966625213623047,0.0002,608.8995
103,1.096726894378662,0.0002,608.721375
104,1.0966233015060425,0.0002,609.2223125
105,1.09658944606781,0.0002,607.189
106,1.0964775085449219,0.0002,606.965375
107,1.0965416431427002,0.0002,607.167375
108,1.0964871644973755,0.0002,606.9988125
109,1.0965120792388916,0.0002,608.31525
110,1.0963879823684692,0.0002,608.11675
111,1.0964363813400269,0.0002,607.7511875
112,1.096307396888733,0.0002,607.5544375
113,1.096339225769043,0.0002,607.841125
114,1.096226692199707,0.0002,607.4746875
115,1.0961647033691406,0.0002,607.27225
116,1.0963326692581177,0.0002,608.6394375
117,1.0961323976516724,0.0002,609.314875
118,1.0961041450500488,0.0002,609.4925625
119,1.0961246490478516,0.0002,607.50425
120,1.0959895849227905,0.0002,608.072375
121,1.0960489511489868,0.0002,606.45
122,1.0958904027938843,0.0002,609.8675625
123,1.0959264039993286,0.0002,607.6788125
124,1.0957221984863281,0.0002,607.5326875
125,1.0958116054534912,0.0002,607.892
126,1.095823049545288,0.0002,608.3925625
127,1.0957810878753662,0.0002,607.422375
128,1.0956639051437378,0.0002,606.878625
129,1.0956438779830933,0.0002,610.8289375
130,1.0956772565841675,0.0002,612.3324375
131,1.0957057476043701,0.0002,607.91475
132,1.0956385135650635,0.0002,612.9811875
133,1.0955572128295898,0.0002,608.9908125
134,1.0956326723098755,0.0002,605.997625
135,1.0953561067581177,0.0002,611.845625
136,1.095449447631836,0.0002,606.678875
137,1.0953303575515747,0.0002,609.0125625
138,1.095323085784912,0.0002,606.9365
139,1.0953190326690674,0.0002,609.2373125
140,1.095285177230835,0.0002,607.5564375
141,1.0952972173690796,0.0002,608.180125
142,1.0952259302139282,0.0002,609.6429375
143,1.0951662063598633,0.0002,607.70725
144,1.0952831506729126,0.0002,607.0240625
145,1.0951000452041626,0.0002,607.408125
146,1.0949742794036865,0.0002,607.2729375
147,1.0950685739517212,0.0002,607.29675
148,1.0950188636779785,0.0002,611.2715
149,1.094857931137085,0.0002,607.0486875
150,1.0948994159698486,0.0002,610.8323125
151,1.0949832201004028,0.0002,605.845
152,1.094886064529419,0.0002,607.620375
153,1.094897747039795,0.0002,605.0485
154,1.0949445962905884,0.0002,606.560375
155,1.0947856903076172,0.0002,607.322125
156,1.094630479812622,0.0002,606.7945625
157,1.094745397567749,0.0002,605.4695625
158,1.0946602821350098,0.0002,605.597875
159,1.094726324081421,0.0002,604.755
160,1.094767689704895,0.0002,605.237875
161,1.094580054283142,0.0002,608.7125
162,1.094677209854126,0.0002,616.7445
163,1.0946812629699707,0.0002,609.2965625
