,loss,lr,t
0,1.3240489959716797,0.0002,613.599375
1,1.1444661617279053,0.0002,602.0413125
2,1.1347002983093262,0.0002,600.4489375
3,1.1292717456817627,0.0002,600.3414375
4,1.1253198385238647,0.0002,600.3519375
5,1.1221814155578613,0.0002,600.4814375
6,1.1197031736373901,0.0002,607.19625
7,1.1176577806472778,0.0002,602.0993125
8,1.1160697937011719,0.0002,601.1818125
9,1.1145858764648438,0.0002,601.1493125
10,1.1133804321289062,0.0002,601.7458125
11,1.1124486923217773,0.0002,601.02375
12,1.1113927364349365,0.0002,602.033375
13,1.110840916633606,0.0002,604.4888125
14,1.1099961996078491,0.0002,601.3201875
15,1.1092272996902466,0.0002,601.32975
16,1.1087201833724976,0.0002,600.3188125
17,1.108259677886963,0.0002,600.497875
18,1.1077299118041992,0.0002,600.468
19,1.1071891784667969,0.0002,605.086875
20,1.1068501472473145,0.0002,603.7955
21,1.1064279079437256,0.0002,602.448
22,1.105940818786621,0.0002,603.2138125
23,1.1055494546890259,0.0002,602.5216875
24,1.1053452491760254,0.0002,601.55125
25,1.1049405336380005,0.0002,603.99975
26,1.1046957969665527,0.0002,603.9533125
27,1.1042758226394653,0.0002,602.3491875
28,1.1040370464324951,0.0002,602.402375
29,1.103621006011963,0.0002,602.0701875
30,1.1035664081573486,0.0002,601.64625
31,1.103369951248169,0.0002,601.6224375
32,1.1029709577560425,0.0002,608.5326875
33,1.1026890277862549,0.0002,608.1825625
34,1.1025335788726807,0.0002,606.538125
35,1.102463960647583,0.0002,604.799875
36,1.1022789478302002,0.0002,604.8871875
37,1.1020547151565552,0.0002,605.11175
38,1.101800799369812,0.0002,606.586375
39,1.101626992225647,0.0002,613.0091875
40,1.101578712463379,0.0002,606.3396875
41,1.101266860961914,0.0002,605.534
42,1.1012614965438843,0.0002,606.6021875
43,1.100858211517334,0.0002,606.0524375
44,1.1008949279785156,0.0002,605.861625
45,1.1008460521697998,0.0002,608.49475
46,1.1005077362060547,0.0002,614.2320625
47,1.100377082824707,0.0002,605.5688125
48,1.1003645658493042,0.0002,604.545875
49,1.1003161668777466,0.0002,605.453625
50,1.1000125408172607,0.0002,605.0291875
51,1.0999743938446045,0.0002,608.0815
52,1.0997672080993652,0.0002,612.482875
53,1.099696397781372,0.0002,608.7913125
54,1.0996030569076538,0.0002,605.30775
55,1.099523663520813,0.0002,605.59125
56,1.099359393119812,0.0002,604.9373125
57,1.0992460250854492,0.0002,605.6955
58,1.099198579788208,0.0002,610.009375
59,1.0990697145462036,0.0002,618.1113125
60,1.0990359783172607,0.0002,607.9084375
61,1.0988287925720215,0.0002,606.923625
62,1.0988006591796875,0.0002,607.2878125
63,1.0987931489944458,0.0002,607.1218125
64,1.0985989570617676,0.0002,608.0211875
65,1.0984530448913574,0.0002,615.001875
66,1.0982773303985596,0.0002,609.7600625
67,1.0982768535614014,0.0002,607.353875
68,1.0983140468597412,0.0002,606.4918125
69,1.0980130434036255,0.0002,606.313375
70,1.098145604133606,0.0002,606.624625
71,1.0979440212249756,0.0002,611.8280625
72,1.097841501235962,0.0002,616.650875
73,1.0976998805999756,0.0002,607.43175
74,1.0976437330245972,0.0002,606.909125
75,1.0975306034088135,0.0002,606.5299375
76,1.0975576639175415,0.0002,606.343125
77,1.097369909286499,0.0002,606.9180625
78,1.0975500345230103,0.0002,609.934
79,1.097352147102356,0.0002,606.62925
80,1.0974007844924927,0.0002,607.3760625
81,1.0972812175750732,0.0002,607.547125
82,1.0971966981887817,0.0002,606.8344375
83,1.0971314907073975,0.0002,606.808875
84,1.0969440937042236,0.0002,612.0684375
85,1.0970202684402466,0.0002,610.15225
86,1.0969136953353882,0.0002,608.1135625
87,1.0968217849731445,0.0002,606.9120625
88,1.0966193675994873,0.0002,606.1665
89,1.0966061353683472,0.0002,606.078
90,1.0965485572814941,0.0002,608.6455625
91,1.0965545177459717,0.0002,617.132375
92,1.0965222120285034,0.0002,608.1926875
93,1.0964436531066895,0.0002,608.163375
94,1.0964338779449463,0.0002,607.0138125
95,1.0962071418762207,0.0002,606.3370625
96,1.0963411331176758,0.0002,606.27525
97,1.0962724685668945,0.0002,609.000875
98,1.0961041450500488,0.0002,607.36275
99,1.0960383415222168,0.0002,605.7545625
100,1.0959830284118652,0.0002,606.7973125
101,1.0959830284118652,0.0002,605.2913125
102,1.0959649085998535,0.0002,608.0404375
103,1.0959336757659912,0.0002,606.7808125
104,1.095826268196106,0.0002,616.8796875
105,1.0958547592163086,0.0002,607.6850625
106,1.0958693027496338,0.0002,607.5826875
107,1.095695972442627,0.0002,609.353875
108,1.09560227394104,0.0002,605.3675
109,1.095517635345459,0.0002,606.7896875
110,1.095511555671692,0.0002,613.8808125
111,1.0954707860946655,0.0002,609.0356875
112,1.0952706336975098,0.0002,605.5375625
113,1.0953792333602905,0.0002,606.585125
114,1.095340609550476,0.0002,606.1475
115,1.0953320264816284,0.0002,607.1223125
116,1.0952601432800293,0.0002,607.0463125
117,1.095156192779541,0.0002,613.511375
118,1.0951054096221924,0.0002,615.1824375
119,1.0951131582260132,0.0002,607.8799375
120,1.0950195789337158,0.0002,607.029125
121,1.094982385635376,0.0002,607.3775625
122,1.094902753829956,0.0002,609.6493125
123,1.0949290990829468,0.0002,617.8963125
124,1.094874382019043,0.0002,607.5961875
125,1.094895601272583,0.0002,607.1441875
126,1.0947856903076172,0.0002,607.311875
127,1.0947500467300415,0.0002,606.6986875
128,1.0948028564453125,0.0002,607.334375
129,1.0946826934814453,0.0002,609.7753125
130,1.094539999961853,0.0002,610.720875
131,1.094587802886963,0.0002,615.1034375
132,1.0944788455963135,0.0002,608.336625
133,1.094585657119751,0.0002,606.1273125
134,1.0944170951843262,0.0002,606.020125
135,1.0943924188613892,0.0002,606.528625
136,1.094473123550415,0.0002,613.5810625
137,1.094346284866333,0.0002,608.7564375
138,1.0943151712417603,0.0002,610.98275
139,1.0943491458892822,0.0002,606.6796875
140,1.0942715406417847,0.0002,605.5144375
141,1.0940840244293213,0.0002,606.6050625
142,1.0941162109375,0.0002,625.426375
143,1.094046711921692,0.0002,610.119125
144,1.0940568447113037,0.0002,608.4423125
145,1.0940665006637573,0.0002,606.717875
146,1.09402596950531,0.0002,605.4949375
147,1.0937931537628174,0.0002,607.262
148,1.0938884019851685,0.0002,606.476125
149,1.09381103515625,0.0002,617.5705
150,1.0937659740447998,0.0002,608.50125
151,1.093703269958496,0.0002,610.4471875
152,1.0937142372131348,0.0002,604.9641875
153,1.093788504600525,0.0002,604.972625
154,1.0937674045562744,0.0002,606.2688125
155,1.093718409538269,0.0002,616.0546875
156,1.0936263799667358,0.0002,610.014125
157,1.0936387777328491,0.0002,611.114875
158,1.093620777130127,0.0002,606.626625
159,1.093511939048767,0.0002,604.9483125
160,1.093514323234558,0.0002,606.5686875
161,1.0934922695159912,0.0002,605.649875
162,1.093571662902832,0.0002,612.7641875
163,1.0934438705444336,0.0002,607.3406875
164,1.0934877395629883,0.0002,609.7684375
165,1.0933682918548584,0.0002,607.2131875
166,1.0933332443237305,0.0002,606.064
167,1.0933113098144531,0.0002,609.4640625
168,1.0933403968811035,0.0002,617.4579375
169,1.0931668281555176,0.0002,607.360125
170,1.0933012962341309,0.0002,607.531875
171,1.0930616855621338,0.0002,610.88275
172,1.0931802988052368,0.0002,605.42375
173,1.0930521488189697,0.0002,606.192625
174,1.093140959739685,0.0002,619.8350625
175,1.0931167602539062,0.0002,609.4046875
176,1.0929597616195679,0.0002,605.3263125
177,1.09311842918396,0.0002,609.6581875
178,1.093019962310791,0.0002,606.08525
179,1.0929826498031616,0.0002,606.45
180,1.0928829908370972,0.0002,607.4985
181,1.0928552150726318,0.0002,617.1575
182,1.092900276184082,0.0002,607.12775
183,1.0928471088409424,0.0002,606.383375
184,1.0929598808288574,0.0002,607.67175
185,1.0928277969360352,0.0002,606.368
186,1.0926871299743652,0.0002,606.9000625
187,1.092832326889038,0.0002,616.2548125
188,1.0927278995513916,0.0002,606.1019375
189,1.0927557945251465,0.0002,604.4536875
190,1.0928466320037842,0.0002,607.644875
191,1.0928328037261963,0.0002,606.0285625
192,1.0927467346191406,0.0002,604.7001875
193,1.092698335647583,0.0002,605.0819375
194,1.0926786661148071,0.0002,612.321
195,1.0926071405410767,0.0002,608.0044375
196,1.0924755334854126,0.0002,606.1134375
197,1.0926117897033691,0.0002,607.2870625
198,1.0925248861312866,0.0002,605.732
199,1.0925912857055664,0.0002,606.704125
200,1.0925850868225098,0.0002,614.7813125
201,1.0923711061477661,0.0002,607.3445
202,1.0923728942871094,0.0002,605.99425
203,1.0925564765930176,0.0002,609.6219375
204,1.0924540758132935,0.0002,604.963625
205,1.0924055576324463,0.0002,605.589125
206,1.092429518699646,0.0002,608.147
207,1.0923551321029663,0.0002,610.26975
208,1.0924041271209717,0.0002,606.864375
209,1.092191219329834,0.0002,607.716375
210,1.0921810865402222,0.0002,609.06125
211,1.092159628868103,0.0002,605.6318125
212,1.0921822786331177,0.0002,607.6388125
213,1.0920350551605225,0.0002,610.818125
214,1.0921709537506104,0.0002,606.0238125
215,1.0920745134353638,0.0002,605.2855625
216,1.0921297073364258,0.0002,605.40875
217,1.0919945240020752,0.0002,607.6323125
218,1.0921337604522705,0.0002,606.7398125
219,1.0921392440795898,0.0002,609.9235625
220,1.0920321941375732,0.0002,607.6983125
221,1.0919278860092163,0.0002,606.57425
222,1.091965675354004,0.0002,605.8339375
223,1.092003345489502,0.0002,607.0486875
224,1.0918972492218018,0.0002,605.1545625
225,1.0919359922409058,0.0002,607.084875
226,1.0919854640960693,0.0002,607.748
227,1.091949462890625,0.0002,613.704375
228,1.0919520854949951,0.0002,606.0201875
229,1.091739535331726,0.0002,605.4338125
230,1.0919334888458252,0.0002,610.1456875
231,1.0918304920196533,0.0002,606.4481875
232,1.0918300151824951,0.0002,609.2008125
233,1.0917587280273438,0.0002,609.8024375
234,1.091735601425171,0.0002,605.93675
235,1.0918092727661133,0.0002,605.969125
236,1.0917351245880127,0.0002,606.098125
237,1.091774344444275,0.0002,606.7595625
238,1.0917484760284424,0.0002,605.778
239,1.0916093587875366,0.0002,612.8009375
240,1.0916348695755005,0.0002,612.5605625
241,1.091599941253662,0.0002,606.472625
242,1.0917109251022339,0.0002,605.93875
243,1.0914342403411865,0.0002,607.28225
244,1.0915921926498413,0.0002,605.882125
245,1.091604471206665,0.0002,621.3798125
246,1.0915902853012085,0.0002,611.72925
247,1.0915933847427368,0.0002,605.8800625
248,1.0914278030395508,0.0002,604.656875
249,1.0914931297302246,0.0002,606.381
250,1.091529369354248,0.0002,606.0514375
251,1.0914058685302734,0.0002,607.7519375
252,1.0914098024368286,0.0002,607.658875
253,1.0914922952651978,0.0002,610.9035625
254,1.0915307998657227,0.0001,607.8650625
255,1.0910027027130127,0.0001,607.0190625
256,1.091019630432129,0.0001,607.3509375
257,1.0910147428512573,0.0001,608.794625
258,1.091009497642517,0.0001,609.68
259,1.0910565853118896,0.0001,611.4143125
260,1.0910303592681885,0.0001,610.708625
261,1.0909125804901123,0.0001,606.626
262,1.0907670259475708,0.0001,605.187375
263,1.090907096862793,0.0001,609.4658125
264,1.0909278392791748,0.0001,607.43425
265,1.0908591747283936,0.0001,607.0354375
266,1.0907599925994873,0.0001,610.3546875
267,1.0908946990966797,0.0001,612.1158125
268,1.0908284187316895,0.0001,607.097375
269,1.0907561779022217,0.0001,606.2625
270,1.090852975845337,0.0001,609.7164375
271,1.0909743309020996,0.0001,607.9448125
272,1.090838074684143,0.0001,609.4229375
273,1.090904951095581,5e-05,607.6440625
274,1.0906552076339722,5e-05,606.8254375
275,1.0905303955078125,5e-05,604.9945625
276,1.0905356407165527,5e-05,608.602875
277,1.090754508972168,5e-05,607.3888125
278,1.0905004739761353,5e-05,607.5806875
279,1.0905687808990479,5e-05,607.617125
280,1.0905532836914062,5e-05,608.4010625
281,1.0904921293258667,5e-05,606.1279375
282,1.0904172658920288,5e-05,607.8808125
283,1.0905817747116089,5e-05,604.9011875
284,1.0904884338378906,5e-05,605.7025625
285,1.0905406475067139,5e-05,608.3266875
286,1.090576171875,5e-05,607.0721875
287,1.0904815196990967,5e-05,607.5591875
288,1.0905632972717285,5e-05,606.1036875
289,1.0904942750930786,5e-05,608.85175
