,loss,lr,t
0,1.6421024299886395,0.001,479.1652166750282
1,1.1672228751214235,0.001,474.310346131213
2,1.139791072557886,0.001,474.05764034576714
3,1.1304713054082458,0.001,474.3052437780425
4,1.1255100386993506,0.001,474.56955070979893
5,1.1212452779920385,0.001,473.49358009453863
6,1.1178374525337482,0.001,473.9028737414628
7,1.1155830062162733,0.001,468.923107907176
8,1.1135831806974394,0.001,473.7959744920954
9,1.1120685716474743,0.001,476.80220454372466
10,1.1109668298567819,0.001,474.20995594281703
11,1.1093939792718883,0.001,474.02132974006236
12,1.1083607350815992,0.001,474.1288256114349
13,1.1075213869142455,0.001,473.9686499647796
14,1.1071486845194334,0.001,473.9750457443297
15,1.1065102839953216,0.001,474.0335277887061
16,1.1060835812746952,0.001,473.8498490527272
17,1.1054964453861518,0.001,473.9651150945574
18,1.1049253410070186,0.001,474.159023033455
19,1.1044564875025091,0.001,474.1068062540144
20,1.1043395232679902,0.001,474.02660748083144
21,1.1037194988701924,0.001,473.8802677728236
22,1.103556346183446,0.001,473.93585262075067
23,1.1036600642750702,0.001,473.8546661073342
24,1.1032049713178351,0.001,473.94735639635473
25,1.1027643677666572,0.001,473.8849441073835
26,1.1025726357369496,0.001,474.15135414898396
27,1.102122245642977,0.001,473.94762416370213
28,1.101963398468117,0.001,476.3285784441978
29,1.1019639011556481,0.001,474.0576500678435
30,1.1022065887491146,0.001,478.6272091381252
31,1.1015571015039192,0.001,474.0285175014287
32,1.101602219270945,0.001,473.99984760489315
33,1.1014954363145828,0.001,474.11023471783847
34,1.1011629279783148,0.001,476.07310228515416
35,1.101101793919132,0.001,474.20844721980393
36,1.1009552111810943,0.001,474.11835645046085
37,1.1006861568589879,0.001,474.48588397260755
38,1.1003912839332457,0.001,474.1556487828493
39,1.100423927434373,0.001,474.1881105415523
40,1.100031066219105,0.001,474.09790644980967
41,1.1003308078098226,0.001,474.0965205281973
42,1.1001592926158226,0.001,474.1246585389599
43,1.099570857428375,0.001,474.244264873676
44,1.099896834470027,0.001,473.7245071865618
45,1.0996389747048836,0.001,474.207711215131
46,1.0993353138507664,0.001,474.0333985220641
47,1.100183937438552,0.001,473.72595406882465
48,1.0998975268678288,0.001,474.8161088163033
49,1.0996964597303673,0.001,475.94811066892
50,1.099666948866082,0.001,474.11269851215184
51,1.0997123912605475,0.001,474.43820167705417
52,1.0998479007484865,0.001,474.09635079372674
53,1.0998634391592754,0.001,474.1394078657031
54,1.0999282607507714,0.001,473.2474476043135
55,1.0997306496049384,0.001,473.8130794297904
56,1.100298530500074,0.001,474.32493376079947
57,1.1006588135834134,0.0005,474.04503367561847
58,1.098416383536993,0.0005,474.4606921002269
59,1.0976791171271998,0.0005,476.55790598876774
60,1.0971728960986362,0.0005,474.18097303435206
61,1.0969296077424089,0.0005,474.38256948813796
62,1.0965961162865356,0.0005,474.1720043141395
63,1.0964601692803568,0.0005,474.2677970472723
64,1.0964082874489802,0.0005,474.26987800654024
65,1.0958738500279357,0.0005,474.2883207462728
66,1.0961490231572102,0.0005,474.15187650267035
67,1.0958708056612017,0.0005,474.23503680247813
68,1.0956497748057064,0.0005,474.3767093066126
69,1.095385183204383,0.0005,474.20900083426386
70,1.0953328477199107,0.0005,474.10462964326143
71,1.0952147174075242,0.0005,474.4821506794542
72,1.095050452420969,0.0005,474.1493888255209
73,1.0948114100935402,0.0005,474.3405921338126
74,1.0949163374428388,0.0005,474.2497608549893
75,1.0948872134656982,0.0005,474.1887052739039
76,1.0946244430957088,0.0005,474.0275997268036
77,1.0948800942604215,0.0005,474.0527987256646
78,1.0947170622220879,0.0005,476.49296433851123
79,1.0947600886669917,0.0005,474.31002277322114
80,1.0946189171254215,0.0005,474.0895920833573
81,1.09490389497268,0.0005,474.150155573152
82,1.0950304301789078,0.0005,474.10922245215625
83,1.0948111872889073,0.0005,474.33824555389583
84,1.0944727505773555,0.0005,474.1849764594808
85,1.0943862894614993,0.0005,474.7504784949124
86,1.0945633518164855,0.0005,474.30784833524376
87,1.0943994142385958,0.0005,474.31095333304256
88,1.0945289153387474,0.0005,474.2457463750616
89,1.0945170294563853,0.0005,474.2123064799234
