,loss,lr,t
0,1.262844204902649,0.0002,602.10125
1,1.1409879922866821,0.0002,601.779
2,1.1310224533081055,0.0002,601.8911875
3,1.125733494758606,0.0002,601.8928125
4,1.1219799518585205,0.0002,602.3035
5,1.1192220449447632,0.0002,602.3175
6,1.1172362565994263,0.0002,603.0419375
7,1.1154465675354004,0.0002,602.1855625
8,1.1140942573547363,0.0002,602.4325
9,1.1128188371658325,0.0002,602.201
10,1.1117404699325562,0.0002,602.395625
11,1.1107497215270996,0.0002,601.0798125
12,1.1099661588668823,0.0002,601.93075
13,1.1092416048049927,0.0002,602.121375
14,1.108620047569275,0.0002,602.09825
15,1.1079137325286865,0.0002,601.546625
16,1.107635498046875,0.0002,601.506
17,1.1070301532745361,0.0002,601.1721875
18,1.1066056489944458,0.0002,601.0366875
19,1.1061968803405762,0.0002,601.7763125
20,1.1056945323944092,0.0002,603.3038125
21,1.1053364276885986,0.0002,602.0945625
22,1.1050515174865723,0.0002,602.1625
23,1.10450279712677,0.0002,602.9441875
24,1.104282259941101,0.0002,603.0901875
25,1.1041542291641235,0.0002,601.2761875
26,1.10390043258667,0.0002,601.4584375
27,1.1035246849060059,0.0002,602.1975625
28,1.1034114360809326,0.0002,601.1365
29,1.1029783487319946,0.0002,602.4553125
30,1.1027820110321045,0.0002,601.670625
31,1.102616310119629,0.0002,601.731625
32,1.1022716760635376,0.0002,607.9916875
33,1.1021873950958252,0.0002,606.9984375
34,1.1019604206085205,0.0002,606.6635625
35,1.1017217636108398,0.0002,606.057875
36,1.1015727519989014,0.0002,607.3644375
37,1.1013827323913574,0.0002,606.3275
38,1.1012682914733887,0.0002,606.6914375
39,1.101109266281128,0.0002,606.439
40,1.1008896827697754,0.0002,607.8430625
41,1.1008005142211914,0.0002,606.8409375
42,1.1006101369857788,0.0002,606.885625
43,1.1005216836929321,0.0002,607.1641875
44,1.10028076171875,0.0002,606.620375
45,1.100160837173462,0.0002,607.4125625
46,1.1000630855560303,0.0002,607.2494375
47,1.100010871887207,0.0002,607.2915625
48,1.0999478101730347,0.0002,606.369625
49,1.0997960567474365,0.0002,609.3638125
50,1.0996825695037842,0.0002,606.871
