,loss,lr,t
0,1.3637536764144897,0.0002,602.179125
1,1.146016001701355,0.0002,601.0273125
2,1.1347154378890991,0.0002,601.1445625
3,1.1284767389297485,0.0002,600.944375
4,1.1243617534637451,0.0002,600.89475
5,1.1213607788085938,0.0002,600.883375
6,1.1192333698272705,0.0002,602.8875
7,1.1173267364501953,0.0002,602.267375
8,1.115846872329712,0.0002,602.0430625
9,1.1146481037139893,0.0002,602.13625
10,1.1136324405670166,0.0002,602.5973125
11,1.1127413511276245,0.0002,601.922375
12,1.1119153499603271,0.0002,602.22025
13,1.1112724542617798,0.0002,602.594625
14,1.1106064319610596,0.0002,600.8250625
15,1.1100305318832397,0.0002,600.8348125
16,1.109403133392334,0.0002,602.488375
17,1.1089959144592285,0.0002,601.89475
18,1.1084474325180054,0.0002,601.227125
19,1.107942819595337,0.0002,601.7360625
20,1.1075350046157837,0.0002,601.974875
21,1.1072497367858887,0.0002,601.844125
22,1.1069415807724,0.0002,601.6651875
23,1.1063529253005981,0.0002,603.59875
24,1.106087565422058,0.0002,602.3365625
25,1.1057435274124146,0.0002,602.1468125
26,1.1055400371551514,0.0002,602.5505625
27,1.1052451133728027,0.0002,601.9475
28,1.1048414707183838,0.0002,602.4405
29,1.1046347618103027,0.0002,603.509125
30,1.10445237159729,0.0002,601.846125
31,1.1041288375854492,0.0002,600.8886875
32,1.1039023399353027,0.0002,609.000375
33,1.1037219762802124,0.0002,606.8501875
34,1.1034541130065918,0.0002,605.7671875
35,1.1032830476760864,0.0002,605.674
36,1.1031872034072876,0.0002,605.647625
37,1.1028648614883423,0.0002,605.6435625
38,1.1026583909988403,0.0002,605.9563125
39,1.1025488376617432,0.0002,606.48625
40,1.1023026704788208,0.0002,607.3104375
41,1.1021047830581665,0.0002,606.4281875
42,1.1018859148025513,0.0002,607.9576875
43,1.1018462181091309,0.0002,607.279875
44,1.1016814708709717,0.0002,607.32325
45,1.1015350818634033,0.0002,609.4635
46,1.101433277130127,0.0002,606.02275
47,1.1011162996292114,0.0002,607.34375
48,1.1010042428970337,0.0002,606.42475
49,1.1010196208953857,0.0002,606.2161875
50,1.1007181406021118,0.0002,605.483375
51,1.1006351709365845,0.0002,607.636125
52,1.100494146347046,0.0002,607.6984375
