,loss,lr,t
0,1.4666023254394531,0.0002,603.609625
1,1.1466997861862183,0.0002,601.0261875
2,1.1343295574188232,0.0002,600.7983125
3,1.1280035972595215,0.0002,600.45525
4,1.1238162517547607,0.0002,600.3971875
5,1.1209182739257812,0.0002,600.4165625
6,1.118749976158142,0.0002,604.335875
7,1.1169641017913818,0.0002,601.44425
8,1.11564302444458,0.0002,601.4121875
9,1.1144922971725464,0.0002,601.391
10,1.113222599029541,0.0002,601.495375
11,1.1124569177627563,0.0002,601.380375
12,1.1116012334823608,0.0002,600.986125
13,1.1109123229980469,0.0002,605.288
14,1.1100794076919556,0.0002,600.631375
15,1.1094682216644287,0.0002,601.7549375
16,1.1089727878570557,0.0002,601.406375
17,1.1085186004638672,0.0002,601.2579375
18,1.108097791671753,0.0002,601.295125
19,1.1076550483703613,0.0002,601.9354375
20,1.1070938110351562,0.0002,602.1511875
21,1.1066458225250244,0.0002,600.8628125
22,1.1062273979187012,0.0002,600.6414375
23,1.1060359477996826,0.0002,600.569
24,1.1055716276168823,0.0002,601.574625
25,1.1052141189575195,0.0002,600.5480625
26,1.104935646057129,0.0002,603.7089375
27,1.1045560836791992,0.0002,602.466125
28,1.1042503118515015,0.0002,601.752125
29,1.1040806770324707,0.0002,601.135125
30,1.1037931442260742,0.0002,600.7266875
31,1.103458046913147,0.0002,600.7035625
32,1.1032514572143555,0.0002,605.7749375
33,1.102942943572998,0.0002,606.265375
34,1.102838158607483,0.0002,605.650125
35,1.102484107017517,0.0002,605.4385625
36,1.1024366617202759,0.0002,605.5675
37,1.1021382808685303,0.0002,606.7715625
38,1.101883053779602,0.0002,605.6079375
39,1.1017338037490845,0.0002,606.3105
40,1.101602554321289,0.0002,606.7526875
41,1.1014454364776611,0.0002,606.3181875
42,1.1012003421783447,0.0002,605.90225
43,1.1010479927062988,0.0002,605.5650625
44,1.1009318828582764,0.0002,605.974125
45,1.1007574796676636,0.0002,608.284375
46,1.1007399559020996,0.0002,606.1299375
47,1.1006065607070923,0.0002,605.47875
48,1.100428819656372,0.0002,605.7515625
49,1.1002272367477417,0.0002,606.70375
50,1.1001288890838623,0.0002,606.3340625
51,1.1001269817352295,0.0002,608.2030625
52,1.0999540090560913,0.0002,606.4616875
53,1.099763035774231,0.0002,608.0491875
54,1.0997153520584106,0.0002,605.5968125
55,1.0996723175048828,0.0002,605.8383125
56,1.0994877815246582,0.0002,605.4675
57,1.0992202758789062,0.0002,605.5169375
58,1.099346399307251,0.0002,605.959
59,1.0992597341537476,0.0002,606.4171875
60,1.0989365577697754,0.0002,606.2068125
61,1.0990359783172607,0.0002,606.1095
62,1.0990060567855835,0.0002,605.9941875
63,1.0987895727157593,0.0002,606.0134375
64,1.0988795757293701,0.0002,606.59775
65,1.0986980199813843,0.0002,605.5664375
66,1.0986970663070679,0.0002,608.9759375
67,1.098484754562378,0.0002,606.6419375
68,1.0983786582946777,0.0002,606.8819375
69,1.0983452796936035,0.0002,606.0353125
70,1.0984528064727783,0.0002,605.856375
71,1.0980767011642456,0.0002,607.4105
72,1.0982143878936768,0.0002,606.21775
73,1.0980689525604248,0.0002,609.0073125
74,1.0979900360107422,0.0002,606.87025
75,1.0980541706085205,0.0002,608.276625
76,1.097894549369812,0.0002,607.1405
77,1.0979702472686768,0.0002,606.41825
78,1.0979171991348267,0.0002,606.62975
79,1.0977683067321777,0.0002,607.940625
80,1.0977578163146973,0.0002,606.57475
81,1.0975204706192017,0.0002,605.922875
82,1.097506046295166,0.0002,606.174625
83,1.0975916385650635,0.0002,606.5889375
84,1.0975492000579834,0.0002,608.611125
85,1.0974189043045044,0.0002,606.1273125
86,1.0972929000854492,0.0002,608.42375
87,1.097246766090393,0.0002,607.12575
88,1.0971901416778564,0.0002,605.21625
89,1.0972399711608887,0.0002,605.1509375
90,1.097124695777893,0.0002,607.6096875
91,1.0970875024795532,0.0002,605.7624375
92,1.09702730178833,0.0002,606.2568125
93,1.097060203552246,0.0002,606.2500625
94,1.0969600677490234,0.0002,607.175125
95,1.096906065940857,0.0002,606.8401875
96,1.0968973636627197,0.0002,608.481375
97,1.0967963933944702,0.0002,605.8883125
98,1.096901297569275,0.0002,605.8015625
99,1.0967578887939453,0.0002,608.054625
100,1.0968222618103027,0.0002,606.249
101,1.0966418981552124,0.0002,605.3471875
102,1.0967803001403809,0.0002,605.2994375
103,1.096560001373291,0.0002,606.1529375
104,1.0964723825454712,0.0002,605.55875
105,1.0964776277542114,0.0002,605.637375
106,1.096466302871704,0.0002,606.044125
107,1.0965750217437744,0.0002,606.023375
108,1.0963085889816284,0.0002,606.6325625
109,1.0963636636734009,0.0002,606.76275
110,1.0963417291641235,0.0002,606.9616875
111,1.0961380004882812,0.0002,606.1748125
112,1.096165657043457,0.0002,607.695625
113,1.0961965322494507,0.0002,608.5835625
114,1.096017599105835,0.0002,607.4384375
115,1.0961581468582153,0.0002,606.012125
116,1.0961203575134277,0.0002,606.7695625
117,1.0960572957992554,0.0002,607.203625
118,1.0958863496780396,0.0002,609.1311875
